date,shop_id,shop_type,city,new_user,total_sales_amount,transactions_count,due_amount,expenses_amount,subscription_purchased,subscription_package,app_sessions
2024-02-19 13:00:00,1122,Restaurant,Khulna,0,8307,20,2742,398,0,None,2
2024-02-19 14:00:00,1073,Grocery,Dhaka,0,16826,11,7504,6553,0,None,2
2024-02-19 15:00:00,1096,Electronics,Khulna,0,18468,32,2073,6274,0,None,16
2024-02-19 16:00:00,1117,Electronics,Sylhet,0,15135,27,7576,4950,0,None,2
2024-02-19 17:00:00,1037,Grocery,Chattogram,0,9824,21,3148,6291,0,None,8
2024-02-19 18:00:00,1140,Pharmacy,Khulna,1,16023,44,6048,4476,1,None,7
2024-02-19 19:00:00,1158,Electronics,Dhaka,0,8063,48,6360,551,1,None,1
2024-02-19 20:00:00,1046,Pharmacy,Chattogram,0,3309,50,1351,294,0,None,4
2024-02-19 21:00:00,1108,Electronics,Dhaka,0,18770,13,6980,1143,0,None,11
2024-02-19 22:00:00,1179,Pharmacy,Rajshahi,0,12682,22,2821,455,1,None,20
2024-02-19 23:00:00,1183,Grocery,Sylhet,0,1750,35,7190,1553,0,None,7
2024-02-20 00:00:00,1014,Grocery,Rajshahi,1,846,47,3827,168,0,Standard,18
2024-02-20 01:00:00,1156,Grocery,Sylhet,0,13607,22,669,4805,0,None,4
2024-02-20 02:00:00,1135,Restaurant,Khulna,1,12900,28,4813,1946,0,Basic,17
2024-02-20 03:00:00,1004,Grocery,Chattogram,0,737,21,6453,6115,0,None,11
2024-02-20 04:00:00,1156,Pharmacy,Khulna,0,14366,46,2646,6180,1,Basic,11
2024-02-20 05:00:00,1046,Pharmacy,Sylhet,0,6772,18,266,5817,1,None,20
2024-02-20 06:00:00,1067,Pharmacy,Sylhet,1,434,31,1438,5380,0,Standard,11
2024-02-20 07:00:00,1075,Electronics,Sylhet,1,14267,46,2693,6374,1,None,15
2024-02-20 08:00:00,1172,Electronics,Dhaka,0,9896,37,7434,253,0,None,14
2024-02-20 09:00:00,1129,Pharmacy,Chattogram,0,14350,21,5452,2376,0,None,17
2024-02-20 10:00:00,1154,Restaurant,Khulna,0,17958,14,1022,1320,0,None,2
2024-02-20 11:00:00,1094,Restaurant,Khulna,0,2109,25,7947,6153,0,None,18
2024-02-20 12:00:00,1114,Pharmacy,Rajshahi,1,12350,27,2037,6589,0,None,16
2024-02-20 13:00:00,1163,Electronics,Sylhet,0,280,40,6593,2883,0,None,12
2024-02-20 14:00:00,1035,Grocery,Sylhet,0,2283,23,564,3607,1,None,10
2024-02-20 15:00:00,1025,Grocery,Sylhet,0,13578,31,7778,2125,1,None,16
2024-02-20 16:00:00,1042,Electronics,Khulna,0,15417,47,5366,3496,1,None,3
2024-02-20 17:00:00,1026,Pharmacy,Rajshahi,0,18274,29,1059,2240,0,None,8
2024-02-20 18:00:00,1068,Restaurant,Dhaka,0,17340,47,1424,400,0,Standard,22
2024-02-20 19:00:00,1147,Electronics,Chattogram,1,2870,30,4123,2156,0,Standard,22
2024-02-20 20:00:00,1010,Grocery,Dhaka,1,3951,51,219,6935,1,Basic,24
2024-02-20 21:00:00,1073,Electronics,Khulna,0,11944,26,405,6042,0,Basic,2
2024-02-20 22:00:00,1103,Pharmacy,Sylhet,1,5461,20,1637,6406,0,None,22
2024-02-20 23:00:00,1037,Pharmacy,Chattogram,0,14891,38,5894,2376,0,Premium,1
2024-02-21 00:00:00,1133,Restaurant,Khulna,0,7052,19,2318,362,1,None,14
2024-02-21 01:00:00,1199,Electronics,Khulna,0,1694,27,1759,3938,0,None,4
2024-02-21 02:00:00,1022,Grocery,Khulna,0,17485,25,1674,3851,0,Basic,4
2024-02-21 03:00:00,1046,Pharmacy,Chattogram,0,872,40,791,3412,0,None,9
2024-02-21 04:00:00,1089,Restaurant,Chattogram,0,8830,38,3582,2306,1,None,3
2024-02-21 05:00:00,1045,Restaurant,Rajshahi,0,10468,52,5058,5454,0,None,5
2024-02-21 06:00:00,1106,Restaurant,Rajshahi,1,644,23,1309,84,1,None,1
2024-02-21 07:00:00,1139,Grocery,Dhaka,0,9357,29,7621,5641,1,None,22
2024-02-21 08:00:00,1140,Grocery,Chattogram,0,12182,15,3833,1824,0,None,19
2024-02-21 09:00:00,1103,Grocery,Chattogram,0,8855,59,4929,3885,0,None,1
2024-02-21 10:00:00,1189,Restaurant,Chattogram,0,18782,3,4412,307,0,None,10
2024-02-21 11:00:00,1110,Grocery,Rajshahi,0,2487,10,7757,4357,0,None,22
2024-02-21 12:00:00,1103,Grocery,Khulna,1,12157,15,5416,1921,0,None,12
2024-02-21 13:00:00,1059,Electronics,Sylhet,0,4208,56,6481,6940,0,Standard,10
2024-02-21 14:00:00,1170,Grocery,Rajshahi,0,11896,16,1330,630,0,None,2
2024-02-21 15:00:00,1099,Electronics,Chattogram,0,9304,17,7595,4775,0,Basic,16
2024-02-21 16:00:00,1067,Restaurant,Rajshahi,0,696,19,4446,4960,0,None,8
2024-02-21 17:00:00,1132,Restaurant,Dhaka,0,1663,11,510,2371,0,None,14
2024-02-21 18:00:00,1119,Grocery,Chattogram,0,12659,48,2572,3300,1,None,15
2024-02-21 19:00:00,1036,Grocery,Dhaka,0,17077,5,3929,5821,0,None,16
2024-02-21 20:00:00,1071,Restaurant,Chattogram,0,18010,5,491,5947,0,None,11
2024-02-21 21:00:00,1126,Restaurant,Rajshahi,0,10084,58,6027,3667,1,None,12
2024-02-21 22:00:00,1105,Restaurant,Khulna,1,18377,14,1617,726,0,None,2
2024-02-21 23:00:00,1091,Grocery,Sylhet,0,2923,50,2056,5356,0,None,4
2024-02-22 00:00:00,1030,Restaurant,Dhaka,1,17242,26,1520,1648,0,None,3
2024-02-22 01:00:00,1121,Restaurant,Rajshahi,1,4961,8,7892,4312,1,Standard,9
2024-02-22 02:00:00,1136,Restaurant,Khulna,0,7830,5,1583,1269,0,None,18
2024-02-22 03:00:00,1050,Restaurant,Rajshahi,0,16575,7,6704,4543,1,None,19
2024-02-22 04:00:00,1028,Restaurant,Dhaka,0,8941,16,7988,318,1,None,7
2024-02-22 05:00:00,1039,Restaurant,Sylhet,0,4550,55,6583,3475,0,None,4
2024-02-22 06:00:00,1040,Grocery,Rajshahi,0,407,14,1575,6005,0,Basic,6
2024-02-22 07:00:00,1010,Pharmacy,Chattogram,1,4390,37,3946,6180,0,Standard,19
2024-02-22 08:00:00,1150,Grocery,Khulna,1,2083,56,6935,2778,0,None,1
2024-02-22 09:00:00,1000,Pharmacy,Rajshahi,0,3086,41,1761,3058,0,None,16
2024-02-22 10:00:00,1045,Pharmacy,Khulna,0,17061,4,1991,5153,0,None,11
2024-02-22 11:00:00,1100,Grocery,Chattogram,0,9153,36,3179,4134,0,None,22
2024-02-22 12:00:00,1148,Grocery,Sylhet,1,8581,48,5364,1602,1,None,4
2024-02-22 13:00:00,1089,Grocery,Sylhet,0,13995,56,3326,2256,0,Standard,18
2024-02-22 14:00:00,1109,Restaurant,Chattogram,0,17339,17,6176,829,0,None,23
2024-02-22 15:00:00,1163,Electronics,Khulna,1,9838,47,1046,855,0,None,5
2024-02-22 16:00:00,1181,Grocery,Rajshahi,0,5131,36,2892,2648,0,None,22
2024-02-22 17:00:00,1056,Electronics,Chattogram,1,10055,6,2613,6903,1,Standard,6
2024-02-22 18:00:00,1000,Pharmacy,Dhaka,0,5924,16,3892,1858,0,None,2
2024-02-22 19:00:00,1062,Grocery,Khulna,0,12620,29,4144,1102,0,None,12
2024-02-22 20:00:00,1181,Grocery,Sylhet,1,4260,36,461,5596,0,None,22
2024-02-22 21:00:00,1054,Pharmacy,Chattogram,0,4965,38,6733,2481,0,None,9
2024-02-22 22:00:00,1114,Restaurant,Sylhet,0,6753,37,4431,1820,0,None,20
2024-02-22 23:00:00,1167,Restaurant,Khulna,0,7578,48,1381,4937,0,None,12
2024-02-23 00:00:00,1142,Grocery,Sylhet,0,18273,57,1145,2079,1,None,13
2024-02-23 01:00:00,1148,Grocery,Chattogram,0,17900,48,3515,3158,1,None,22
2024-02-23 02:00:00,1174,Pharmacy,Khulna,0,7330,10,4454,2440,0,None,23
2024-02-23 03:00:00,1052,Grocery,Dhaka,0,3386,41,7769,3684,0,None,17
2024-02-23 04:00:00,1136,Grocery,Chattogram,0,5989,36,6489,1255,0,None,5
2024-02-23 05:00:00,1179,Grocery,Rajshahi,1,16322,29,192,2957,0,None,20
2024-02-23 06:00:00,1056,Restaurant,Chattogram,1,17729,14,5535,3651,0,None,13
2024-02-23 07:00:00,1116,Electronics,Khulna,0,8142,4,5496,2239,0,None,13
2024-02-23 08:00:00,1153,Pharmacy,Chattogram,0,7748,44,3534,1939,0,None,10
2024-02-23 09:00:00,1168,Electronics,Dhaka,0,17144,56,755,269,0,Standard,15
2024-02-23 10:00:00,1034,Grocery,Dhaka,0,18496,42,1684,6881,0,None,15
2024-02-23 11:00:00,1062,Pharmacy,Rajshahi,1,18448,36,7313,6220,0,None,18
2024-02-23 12:00:00,1024,Grocery,Sylhet,1,496,50,2525,4830,0,None,18
2024-02-23 13:00:00,1089,Restaurant,Khulna,0,2609,45,827,4064,0,None,2
2024-02-23 14:00:00,1074,Electronics,Khulna,0,1661,13,889,4979,0,None,23
2024-02-23 15:00:00,1037,Restaurant,Sylhet,0,2468,46,4748,6427,1,None,11
2024-02-23 16:00:00,1129,Grocery,Dhaka,0,17578,18,2455,3775,0,None,13
2024-02-23 17:00:00,1134,Restaurant,Dhaka,0,6754,33,2333,1112,1,None,11
2024-02-23 18:00:00,1161,Grocery,Chattogram,1,16591,21,6017,6687,0,Basic,4
2024-02-23 19:00:00,1090,Electronics,Rajshahi,1,19099,16,4946,648,0,None,15
2024-02-23 20:00:00,1016,Pharmacy,Rajshahi,0,18001,15,110,1179,0,None,22
2024-02-23 21:00:00,1127,Pharmacy,Rajshahi,0,18900,54,4715,6393,0,Premium,23
2024-02-23 22:00:00,1170,Pharmacy,Chattogram,1,7558,57,792,2142,1,None,11
2024-02-23 23:00:00,1186,Restaurant,Rajshahi,0,17871,5,6193,16,0,Basic,18
2024-02-24 00:00:00,1107,Grocery,Sylhet,0,17702,6,7181,116,0,Basic,16
2024-02-24 01:00:00,1178,Restaurant,Chattogram,0,7837,38,5253,5078,0,Standard,10
2024-02-24 02:00:00,1181,Grocery,Sylhet,1,860,3,4683,6476,0,None,12
2024-02-24 03:00:00,1151,Restaurant,Chattogram,0,9107,48,2643,5942,0,None,13
2024-02-24 04:00:00,1024,Restaurant,Rajshahi,0,7122,12,3414,1545,0,None,9
2024-02-24 05:00:00,1198,Restaurant,Sylhet,1,12153,36,6813,3151,1,None,21
2024-02-24 06:00:00,1179,Pharmacy,Sylhet,1,19113,33,1309,2693,0,None,13
2024-02-24 07:00:00,1197,Pharmacy,Sylhet,1,4170,36,6053,4089,0,None,6
2024-02-24 08:00:00,1087,Grocery,Chattogram,0,3607,33,6457,6259,0,None,6
2024-02-24 09:00:00,1160,Restaurant,Khulna,0,9246,31,6749,5058,1,None,11
2024-02-24 10:00:00,1176,Grocery,Rajshahi,1,14747,21,296,1276,1,None,19
2024-02-24 11:00:00,1028,Pharmacy,Sylhet,1,4960,27,1629,3240,0,None,11
2024-02-24 12:00:00,1062,Grocery,Khulna,0,18481,27,568,4942,0,None,10
2024-02-24 13:00:00,1149,Grocery,Rajshahi,0,13665,8,5283,6459,0,None,23
2024-02-24 14:00:00,1153,Restaurant,Rajshahi,1,4287,56,4927,3788,0,None,15
2024-02-24 15:00:00,1155,Grocery,Sylhet,1,7807,37,7664,6953,1,None,13
2024-02-24 16:00:00,1113,Restaurant,Sylhet,0,4219,32,4705,371,0,None,23
2024-02-24 17:00:00,1048,Grocery,Chattogram,0,1015,26,4111,2807,0,None,8
2024-02-24 18:00:00,1198,Grocery,Khulna,0,12763,2,7511,5702,0,None,5
2024-02-24 19:00:00,1080,Pharmacy,Khulna,0,13492,12,7245,155,0,None,2
2024-02-24 20:00:00,1083,Grocery,Sylhet,0,16358,22,5465,2661,1,Basic,16
2024-02-24 21:00:00,1104,Grocery,Rajshahi,0,1122,17,71,6651,0,None,13
2024-02-24 22:00:00,1176,Restaurant,Sylhet,0,13129,7,4365,464,0,Basic,19
2024-02-24 23:00:00,1147,Grocery,Rajshahi,0,15125,43,4382,4878,1,None,9
2024-02-25 00:00:00,1117,Restaurant,Rajshahi,0,17848,4,65,4899,0,None,15
2024-02-25 01:00:00,1085,Grocery,Sylhet,1,11179,37,879,4315,0,None,6
2024-02-25 02:00:00,1062,Grocery,Dhaka,0,2922,38,67,6158,0,None,8
2024-02-25 03:00:00,1188,Restaurant,Khulna,0,5555,32,1216,1773,0,None,24
2024-02-25 04:00:00,1103,Grocery,Rajshahi,1,13501,11,7222,116,0,None,14
2024-02-25 05:00:00,1048,Grocery,Rajshahi,0,2750,1,3027,6474,0,None,5
2024-02-25 06:00:00,1070,Grocery,Dhaka,1,11341,25,5498,2103,0,None,17
2024-02-25 07:00:00,1000,Grocery,Chattogram,1,18257,42,5069,1374,0,None,22
2024-02-25 08:00:00,1140,Restaurant,Dhaka,0,11484,52,3239,3203,0,None,7
2024-02-25 09:00:00,1178,Grocery,Dhaka,1,18250,24,3480,6114,0,Premium,9
2024-02-25 10:00:00,1122,Restaurant,Rajshahi,0,1584,53,507,4403,0,None,16
2024-02-25 11:00:00,1183,Electronics,Khulna,0,8452,43,7704,3546,1,None,18
2024-02-25 12:00:00,1061,Pharmacy,Dhaka,0,7438,56,3714,3977,0,None,13
2024-02-25 13:00:00,1031,Electronics,Chattogram,0,6226,17,2884,4317,0,Standard,18
2024-02-25 14:00:00,1157,Grocery,Sylhet,1,10682,8,1125,1196,1,None,10
2024-02-25 15:00:00,1028,Electronics,Dhaka,0,14001,59,885,3411,0,Basic,1
2024-02-25 16:00:00,1048,Grocery,Dhaka,0,16320,45,2841,796,0,None,21
2024-02-25 17:00:00,1172,Restaurant,Chattogram,0,15780,27,7975,5625,0,Basic,18
2024-02-25 18:00:00,1029,Pharmacy,Khulna,0,8864,52,3877,3892,0,None,19
2024-02-25 19:00:00,1143,Grocery,Dhaka,0,17542,18,6565,150,0,None,2
2024-02-25 20:00:00,1167,Restaurant,Dhaka,0,693,27,6083,5816,1,None,4
2024-02-25 21:00:00,1018,Restaurant,Khulna,1,16665,22,4870,3249,0,None,11
2024-02-25 22:00:00,1017,Grocery,Chattogram,0,7199,16,2525,5652,0,Basic,3
2024-02-25 23:00:00,1000,Grocery,Dhaka,1,14033,2,925,111,0,None,9
2024-02-26 00:00:00,1077,Restaurant,Khulna,0,3170,5,4215,682,0,None,10
2024-02-26 01:00:00,1114,Restaurant,Dhaka,1,211,18,1938,1161,1,Premium,2
2024-02-26 02:00:00,1174,Electronics,Sylhet,1,15751,3,3814,2379,0,None,7
2024-02-26 03:00:00,1193,Restaurant,Rajshahi,0,17345,27,3362,5661,0,Standard,15
2024-02-26 04:00:00,1112,Electronics,Sylhet,0,3385,54,4583,4988,0,None,19
2024-02-26 05:00:00,1113,Restaurant,Dhaka,1,16609,17,3232,5426,0,Standard,10
2024-02-26 06:00:00,1165,Grocery,Chattogram,0,2006,16,3744,160,0,None,24
2024-02-26 07:00:00,1178,Grocery,Rajshahi,1,5864,6,6221,1425,0,None,20
2024-02-26 08:00:00,1062,Restaurant,Sylhet,0,14326,51,7205,3661,1,None,14
2024-02-26 09:00:00,1131,Restaurant,Khulna,0,13094,7,3465,277,0,None,4
2024-02-26 10:00:00,1128,Grocery,Chattogram,0,5354,50,440,3391,0,None,11
2024-02-26 11:00:00,1007,Grocery,Sylhet,1,13967,14,3611,1556,0,None,3
2024-02-26 12:00:00,1156,Electronics,Khulna,0,15426,38,461,4592,0,Premium,23
2024-02-26 13:00:00,1054,Pharmacy,Dhaka,1,1725,40,611,5491,0,Premium,17
2024-02-26 14:00:00,1102,Pharmacy,Khulna,1,960,15,5413,1915,0,Standard,7
2024-02-26 15:00:00,1130,Pharmacy,Sylhet,0,17178,47,3471,4750,0,Premium,11
2024-02-26 16:00:00,1031,Grocery,Sylhet,0,14080,47,5755,3107,0,None,18
2024-02-26 17:00:00,1009,Grocery,Dhaka,1,1255,48,5012,302,0,Premium,14
2024-02-26 18:00:00,1109,Grocery,Khulna,0,10246,33,3163,4533,1,Basic,14
2024-02-26 19:00:00,1161,Grocery,Khulna,1,3283,43,7934,2773,0,None,6
2024-02-26 20:00:00,1123,Restaurant,Dhaka,0,15878,27,6752,4281,0,None,9
2024-02-26 21:00:00,1086,Pharmacy,Khulna,0,12308,29,5,3245,0,Standard,22
2024-02-26 22:00:00,1054,Restaurant,Dhaka,1,9850,57,4776,5685,0,None,3
2024-02-26 23:00:00,1031,Electronics,Chattogram,0,6157,37,7038,4768,0,None,17
2024-02-27 00:00:00,1177,Grocery,Sylhet,0,5455,5,6414,5369,0,None,12
2024-02-27 01:00:00,1134,Restaurant,Chattogram,0,9611,29,5739,1000,0,Basic,4
2024-02-27 02:00:00,1092,Pharmacy,Rajshahi,0,16544,32,3970,3834,0,Standard,20
2024-02-27 03:00:00,1007,Electronics,Rajshahi,0,9891,53,2858,4006,0,None,16
2024-02-27 04:00:00,1064,Grocery,Rajshahi,1,18414,6,2606,6422,0,None,24
2024-02-27 05:00:00,1056,Restaurant,Dhaka,0,3595,2,98,4778,0,None,10
2024-02-27 06:00:00,1066,Restaurant,Khulna,0,1403,6,525,1718,1,None,7
2024-02-27 07:00:00,1186,Grocery,Chattogram,0,19394,46,6337,3830,0,None,10
2024-02-27 08:00:00,1071,Grocery,Chattogram,0,19676,43,1180,5020,1,None,7
2024-02-27 09:00:00,1053,Restaurant,Chattogram,0,3244,4,1689,3181,1,Standard,23
2024-02-27 10:00:00,1066,Restaurant,Chattogram,1,7472,56,1138,6523,1,None,18
2024-02-27 11:00:00,1050,Grocery,Rajshahi,1,3714,29,4491,2882,0,None,9
2024-02-27 12:00:00,1096,Restaurant,Chattogram,0,10190,59,4865,998,1,Standard,22
2024-02-27 13:00:00,1091,Grocery,Khulna,0,6392,25,7824,284,0,None,18
2024-02-27 14:00:00,1007,Restaurant,Rajshahi,0,10967,9,5922,420,0,None,17
2024-02-27 15:00:00,1161,Grocery,Chattogram,0,16728,56,3071,2160,0,None,11
2024-02-27 16:00:00,1034,Electronics,Dhaka,0,7707,3,5641,3065,0,None,1
2024-02-27 17:00:00,1095,Grocery,Sylhet,0,5057,26,2927,2275,0,Basic,17
2024-02-27 18:00:00,1087,Grocery,Sylhet,0,12318,48,7381,1494,0,Standard,4
2024-02-27 19:00:00,1077,Grocery,Sylhet,0,17961,43,2792,3884,0,None,4
2024-02-27 20:00:00,1031,Grocery,Rajshahi,0,3346,27,4778,4623,0,None,14
2024-02-27 21:00:00,1119,Pharmacy,Chattogram,1,17377,36,5652,2543,0,None,9
2024-02-27 22:00:00,1045,Grocery,Rajshahi,0,5956,32,14,4126,0,None,13
2024-02-27 23:00:00,1143,Restaurant,Khulna,0,4614,1,7586,4257,1,None,16
2024-02-28 00:00:00,1195,Grocery,Dhaka,0,17694,57,2415,1841,0,None,1
2024-02-28 01:00:00,1164,Grocery,Dhaka,0,4137,53,2685,4800,0,None,3
2024-02-28 02:00:00,1181,Grocery,Sylhet,1,4163,54,2900,721,1,Standard,19
2024-02-28 03:00:00,1141,Grocery,Sylhet,0,6097,16,1236,1401,0,Standard,8
2024-02-28 04:00:00,1054,Grocery,Sylhet,0,9174,51,6843,445,0,None,18
2024-02-28 05:00:00,1175,Pharmacy,Chattogram,0,14577,48,7851,2791,1,None,6
2024-02-28 06:00:00,1006,Pharmacy,Khulna,1,17700,11,7926,4522,1,None,20
2024-02-28 07:00:00,1073,Pharmacy,Khulna,0,16256,26,4100,3767,0,None,6
2024-02-28 08:00:00,1006,Pharmacy,Khulna,0,1950,40,6374,2551,0,None,5
2024-02-28 09:00:00,1160,Pharmacy,Khulna,0,4227,55,7368,5646,1,None,12
2024-02-28 10:00:00,1150,Grocery,Sylhet,0,11728,1,6004,1967,0,None,9
2024-02-28 11:00:00,1084,Pharmacy,Dhaka,0,5945,26,5521,3888,0,None,9
2024-02-28 12:00:00,1146,Electronics,Sylhet,0,9879,28,3220,4816,0,None,17
2024-02-28 13:00:00,1111,Pharmacy,Khulna,0,6138,53,1607,2731,0,None,19
2024-02-28 14:00:00,1124,Restaurant,Sylhet,1,12350,58,3563,5897,0,None,17
2024-02-28 15:00:00,1146,Grocery,Khulna,0,13606,9,7155,2629,1,None,22
2024-02-28 16:00:00,1035,Restaurant,Rajshahi,0,19981,59,3297,1964,0,None,16
2024-02-28 17:00:00,1028,Restaurant,Dhaka,0,17943,44,2633,1057,0,None,12
2024-02-28 18:00:00,1187,Pharmacy,Rajshahi,1,5053,22,3890,6140,0,None,3
2024-02-28 19:00:00,1081,Electronics,Chattogram,0,18525,8,4264,4831,0,Premium,14
2024-02-28 20:00:00,1001,Grocery,Sylhet,1,3348,58,2808,6834,0,None,17
2024-02-28 21:00:00,1128,Grocery,Chattogram,0,16443,49,791,757,1,None,22
2024-02-28 22:00:00,1046,Restaurant,Sylhet,0,8133,42,999,1795,1,None,16
2024-02-28 23:00:00,1196,Restaurant,Rajshahi,0,9636,27,151,1643,0,Basic,21
2024-02-29 00:00:00,1147,Grocery,Khulna,0,17869,39,3063,4849,0,Basic,12
2024-02-29 01:00:00,1010,Grocery,Khulna,1,6674,19,6367,23,0,None,24
2024-02-29 02:00:00,1129,Grocery,Sylhet,1,14879,25,4599,1239,1,None,2
2024-02-29 03:00:00,1194,Grocery,Khulna,0,11428,38,7904,4150,0,None,8
2024-02-29 04:00:00,1118,Restaurant,Rajshahi,0,970,21,5669,3097,1,Standard,12
2024-02-29 05:00:00,1139,Pharmacy,Khulna,1,2043,24,2091,1304,0,None,21
2024-02-29 06:00:00,1019,Grocery,Rajshahi,0,273,24,6840,6947,0,Basic,16
2024-02-29 07:00:00,1004,Grocery,Chattogram,0,18244,19,4599,6470,0,None,8
2024-02-29 08:00:00,1036,Grocery,Rajshahi,0,16259,50,4082,5065,0,None,16
2024-02-29 09:00:00,1165,Grocery,Dhaka,0,8200,47,4026,6329,1,Premium,10
2024-02-29 10:00:00,1136,Restaurant,Dhaka,0,13473,2,7408,2542,0,Basic,20
2024-02-29 11:00:00,1052,Electronics,Dhaka,0,16321,14,2977,3712,0,None,15
2024-02-29 12:00:00,1171,Restaurant,Sylhet,0,531,53,842,3955,0,None,4
2024-02-29 13:00:00,1098,Grocery,Sylhet,0,18005,32,4446,4529,0,None,15
2024-02-29 14:00:00,1085,Electronics,Sylhet,0,7712,42,3793,4303,0,None,4
2024-02-29 15:00:00,1107,Restaurant,Rajshahi,0,5131,32,2070,4228,0,None,11
2024-02-29 16:00:00,1023,Restaurant,Sylhet,1,12942,28,1659,5458,0,None,6
2024-02-29 17:00:00,1080,Pharmacy,Chattogram,0,13626,48,597,5315,0,None,4
2024-02-29 18:00:00,1157,Grocery,Dhaka,0,5313,39,5162,5381,0,None,9
2024-02-29 19:00:00,1119,Grocery,Rajshahi,1,8619,40,2513,1305,0,None,9
2024-02-29 20:00:00,1058,Grocery,Dhaka,1,3081,42,4135,4464,0,None,3
2024-02-29 21:00:00,1127,Grocery,Sylhet,0,13345,47,6446,3174,0,None,23
2024-02-29 22:00:00,1113,Grocery,Rajshahi,0,13756,40,7848,5302,0,None,5
2024-02-29 23:00:00,1114,Pharmacy,Khulna,1,19449,13,4270,6566,0,None,15
2024-03-01 00:00:00,1013,Restaurant,Chattogram,1,2775,12,5094,3628,0,None,9
2024-03-01 01:00:00,1008,Pharmacy,Sylhet,1,12914,8,3603,6387,0,None,2
2024-03-01 02:00:00,1039,Grocery,Sylhet,1,6385,15,5580,781,0,None,3
2024-03-01 03:00:00,1193,Electronics,Chattogram,0,8856,26,6764,6767,0,None,21
2024-03-01 04:00:00,1024,Electronics,Chattogram,0,5941,12,1216,566,0,None,12
2024-03-01 05:00:00,1102,Restaurant,Khulna,0,16861,43,2291,4622,1,None,16
2024-03-01 06:00:00,1021,Electronics,Sylhet,0,265,51,4931,4132,0,Basic,5
2024-03-01 07:00:00,1003,Pharmacy,Sylhet,0,4462,46,6423,4273,0,Premium,10
2024-03-01 08:00:00,1153,Electronics,Dhaka,0,5904,27,3811,638,0,None,15
2024-03-01 09:00:00,1185,Grocery,Rajshahi,0,15555,18,5155,3700,0,None,14
2024-03-01 10:00:00,1028,Grocery,Rajshahi,1,8794,45,6700,6995,0,None,14
2024-03-01 11:00:00,1108,Grocery,Dhaka,0,12375,36,4993,4167,1,None,23
2024-03-01 12:00:00,1097,Grocery,Rajshahi,0,12896,49,5659,2399,0,None,13
2024-03-01 13:00:00,1036,Grocery,Chattogram,0,6455,51,7321,2670,0,None,16
2024-03-01 14:00:00,1074,Restaurant,Rajshahi,0,7641,27,5142,1172,0,None,8
2024-03-01 15:00:00,1069,Restaurant,Rajshahi,1,15186,9,6862,1720,0,Standard,8
2024-03-01 16:00:00,1145,Pharmacy,Dhaka,0,13550,55,931,104,0,None,17
2024-03-01 17:00:00,1127,Grocery,Khulna,1,14640,39,2138,1682,1,None,17
2024-03-01 18:00:00,1084,Restaurant,Rajshahi,0,8160,1,6533,4316,1,None,3
2024-03-01 19:00:00,1041,Restaurant,Rajshahi,0,18021,7,4002,1849,0,None,1
2024-03-01 20:00:00,1099,Grocery,Khulna,0,19962,26,7526,862,1,None,17
2024-03-01 21:00:00,1040,Restaurant,Dhaka,0,13865,7,6693,3445,0,None,24
2024-03-01 22:00:00,1165,Grocery,Khulna,1,6829,52,2978,2565,0,None,16
2024-03-01 23:00:00,1033,Grocery,Dhaka,0,14028,7,5347,298,0,None,17
2024-03-02 00:00:00,1016,Electronics,Chattogram,1,4741,8,5321,2908,0,None,2
2024-03-02 01:00:00,1164,Grocery,Dhaka,0,8076,16,5469,4137,1,None,14
2024-03-02 02:00:00,1152,Pharmacy,Chattogram,1,13511,3,3892,770,1,None,7
2024-03-02 03:00:00,1121,Electronics,Chattogram,0,14788,45,7933,2539,1,Premium,19
2024-03-02 04:00:00,1075,Restaurant,Dhaka,1,16848,10,5157,1462,0,None,1
2024-03-02 05:00:00,1086,Grocery,Sylhet,0,12580,50,6876,3854,0,None,17
2024-03-02 06:00:00,1116,Grocery,Dhaka,0,10077,7,4595,3118,0,Premium,10
2024-03-02 07:00:00,1105,Grocery,Rajshahi,0,18018,21,5818,2132,0,None,6
2024-03-02 08:00:00,1085,Restaurant,Rajshahi,1,5297,53,7210,1709,0,None,7
2024-03-02 09:00:00,1026,Pharmacy,Sylhet,0,18244,37,2918,990,0,None,6
2024-03-02 10:00:00,1056,Grocery,Chattogram,0,18938,31,7793,710,1,None,5
2024-03-02 11:00:00,1030,Electronics,Sylhet,1,6661,23,7939,4304,1,None,2
2024-03-02 12:00:00,1133,Pharmacy,Rajshahi,0,7244,57,2564,5367,0,None,18
2024-03-02 13:00:00,1167,Grocery,Sylhet,0,5697,27,6211,5330,0,Premium,24
2024-03-02 14:00:00,1097,Pharmacy,Dhaka,0,13951,56,1763,38,0,None,17
2024-03-02 15:00:00,1011,Restaurant,Sylhet,0,9504,22,2170,1275,0,None,24
2024-03-02 16:00:00,1052,Grocery,Chattogram,1,10626,39,5804,5922,0,None,23
2024-03-02 17:00:00,1198,Grocery,Dhaka,1,11258,57,335,4857,0,None,7
2024-03-02 18:00:00,1137,Restaurant,Khulna,0,11460,27,1176,1436,0,None,21
2024-03-02 19:00:00,1172,Pharmacy,Rajshahi,1,18763,54,3021,2993,0,None,19
2024-03-02 20:00:00,1144,Pharmacy,Rajshahi,0,834,49,778,1469,0,None,7
2024-03-02 21:00:00,1153,Pharmacy,Sylhet,0,10257,4,7836,2099,1,None,23
2024-03-02 22:00:00,1189,Grocery,Dhaka,0,13545,24,1185,373,0,Premium,7
